# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:mu_t 14:k_t 15:S 16:massf[0]-air 17:u 18:T 19:M_local 20:total_p
-5.573445316731646774e-04 1.920532762290190140e-02 0.000000000000000000e+00 3.020593460890114660e-08 3.416103911731941875e-03 3.386189578345062046e+02 -8.581249549702354429e+00 0.000000000000000000e+00 2.381881240526556667e+02 3.124341758862945539e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.743127040388358291e+05 2.428571694045558615e+02 1.084156917304069045e+00 4.987144889693286700e+02
1.041452926895185390e-03 1.921363380243051866e-02 0.000000000000000000e+00 3.030521319057247782e-08 3.200763921480409904e-03 3.565770791722185322e+02 4.372197128033683100e+00 0.000000000000000000e+00 2.174904369330688496e+02 3.084304724870929704e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.698738506403775245e+05 2.366728389066983880e+02 1.156188882064656864e+00 4.984064000155165672e+02
2.638619324519065300e-03 1.928538109416459007e-02 0.000000000000000000e+00 3.054669467400092169e-08 2.980405313831908584e-03 3.742181042258247885e+02 1.846638881585107228e+01 0.000000000000000000e+00 1.968927897259748931e+02 3.041173934399803898e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.651560517727283295e+05 2.300998740437240713e+02 1.232002713317838616e+00 4.979612612057439378e+02
4.231573894947206378e-03 1.942045017763706360e-02 0.000000000000000000e+00 3.093135704335325603e-08 2.758090252158843219e-03 3.912902893607337091e+02 3.376514546549003626e+01 0.000000000000000000e+00 1.767509387707977737e+02 2.995302201671158855e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.602113442738588201e+05 2.232107739443912067e+02 1.311201303447981248e+00 4.972665607398679413e+02
5.817742917113621903e-03 1.961861711566542654e-02 0.000000000000000000e+00 3.146042143039417304e-08 2.537477319096170716e-03 4.075530006695944962e+02 5.026920048095993820e+01 0.000000000000000000e+00 1.573957354603488454e+02 2.946859390265859702e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.550710761785370705e+05 2.160492135377999148e+02 1.393488608803090889e+00 4.963094969932778895e+02
7.394562205283294193e-03 1.987956112345949655e-02 0.000000000000000000e+00 3.213527105327019976e-08 2.320204580777326595e-03 4.228354189240396295e+02 6.790329299940060537e+01 0.000000000000000000e+00 1.390461420459359658e+02 2.896545464643687069e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.498209933704984433e+05 2.087346563061267091e+02 1.478495762317655338e+00 4.948328666118989076e+02
8.959455983226482720e-03 2.020296574380907317e-02 0.000000000000000000e+00 3.295691710198365218e-08 2.109438525940105641e-03 4.370719276529204080e+02 8.656782063498280877e+01 0.000000000000000000e+00 1.218142541662012093e+02 2.843345509987373703e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.443681015922385268e+05 2.011375401370003431e+02 1.567035748172110887e+00 4.931651797464056131e+02
1.051189661137214015e-02 2.058072393077139267e-02 0.000000000000000000e+00 3.397945940217792049e-08 1.902406997616393940e-03 4.501695877643900872e+02 1.064155219427284891e+02 0.000000000000000000e+00 1.057588977696842250e+02 2.789785151427682877e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.389803784129711275e+05 1.936312186209237325e+02 1.658107595124354683e+00 4.901676434274251051e+02
1.205793818073286859e-02 2.098307746519227981e-02 0.000000000000000000e+00 3.528898133415052369e-08 1.797875508284337790e-03 4.568124410257091199e+02 1.165356438918218203e+02 0.000000000000000000e+00 9.774476547056325160e+01 2.758868268839999587e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.359170379430753237e+05 1.893632899031432544e+02 1.708826206286555793e+00 4.889374769705794392e+02
1.360355922230705589e-02 2.138695581316195360e-02 0.000000000000000000e+00 3.664279215951820026e-08 1.734469910589410500e-03 4.616936852835297032e+02 1.211186760429554425e+02 0.000000000000000000e+00 9.294625654807856563e+01 2.739028708869134334e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.339692547858806793e+05 1.866495857771103033e+02 1.742647815964316393e+00 4.893639806222752782e+02
